0,1149541425,36,1,New York,New York,USA,literature:3,web-design:3,astronomy:3,writing:2,photography:2,philosophy:2,mathematics:2,linguistics:2,humor:2,geography:2,architecture:2,alternative-news:2,news:1,new-york:1,books:1,machines:1,bizarre:1,industrial-music:1,meteorology:1,video-games:1,ufo:1,self-improvement:1,satire:1,psychology:1,postmodern:1,poetry:1,open-source:1,management:1,indie-film:1,history:1,hiking:1,computers:1,basketball:1,baseball:1,atheist:1,anarchism:1,activism:1
0,1149520452,29,1,Seattle,Washington,USA,guitar:7,arts:3,bizarre:2,internet-tools:2,psychology:2,photography:2,video:1,books:1,music:1,fitness:1,postmodern:1,philosophy:1,kids:1,outdoors:1,open-source:1,internet:1,music-composition:1,martial-arts:1,literature:1,linguistics:1,heavy-metal:1,folk-music:1,drugs:1,multimedia:1,bodybuilding:1,ballet:1,atheist:1,anarchism:1
0,1149505345,23,1,Mountain View,California,USA,computers:5,humor:4,programming:4,arts:3,self-improvement:3,photography:3,open-source:3,linux:2,graphic-design:2,web-design:2,a-i:1,web-development:1,bizarre:1,satire:1,internet:1,horror-movies:1,literature:1,linguistics:1,career-planning:1,space-exploration:1,guns:1,online-games:1,computer-graphics:1,multimedia:1,cognitive-science:1,cars:1,cartoons:1,stumblers:1,astronomy:1,ai:1,animation:1
0,1149505331,22,1,Brighouse,C2,UK,porn:69,video-games:30,humor:30,drugs:15,satire:13,adult-humor:12,bizarre:11,online-games:11,comics:10,computer-hardware:9,p2p:7,adult-stumblers:5,internet:5,multimedia:5,cartoons:5,animation:5,hacking:4,software:4,video:3,firefox:3,computer-graphics:3,blogs:2,music:2,virtual-reality:2,science:2,movies:2,filmmaking:2,cyberculture:2,cooking:2,conspiracies:2,programming:2,atheist:2,awesome-singer-sonwriter:1,hot-redhead:1,blonde:1,gorgeous:1,hot:1,lingerie:1,lesbian-sex:1,stumbleupon:1,instant-messaging:1,windows:1,travel:1,terrorism:1,soundtracks:1,robotics:1,internet-tools:1,physics:1,open-source:1,nude-art:1,mobile-computing:1,horror-movies:1,comedy-movies:1,action-movies:1,mental-health:1,martial-arts:1,logic:1,linux:1,indie-rock:1,dj:1,computers:1,complex-systems:1,uk:1,alcohol:1
0,1149505325,35,2,Hemel Hempstead,B9,UK,humor:8,arts:6,bizarre:6,cooking:4,animals:4,science-fiction:3,guitar:3,folk-music:3,cyberculture:3,activism:3,music:2,satire:2,rock-music:2,soul-music:2,internet-tools:2,movies:2,literature:2,jazz:2,funk:2,foreign-films:2,cult-films:2,horses:2,consumer-info:2,ethnic-music:1,p2p:1,percussion:1,internet:1,horror-movies:1,indie-film:1,filmmaking:1,feminism:1,health:1,architecture:1,animation:1,alternative-news:1
0,1149505306,35,1,Auckland,00,New Zealand,porn:175,internet:41,bicycling:39,linux:27,evolution:20,science:19,open-source:19,astronomy:18,space-exploration:16,video-games:13,physics:12,science-fiction:10,operating-systems:10,aerospace:9,humor:7,online-games:5,computer-science:5,satire:4,nude-art:4,software:4,bizarre:3,home-improvement:3,research:2,fitness:2,windows:2,photography:2,firefox:2,cyberculture:2,computer-hardware:2,computers:2,head-games:1,humor-tax:1,derailleur-hanger-bicycle:1,adult-fm:1,adult-ffm:1,male-cyclists-naked:1,amature-bangers:1,ffm:1,nude:1,global-warming:1,adult-humor:1,ecommerce:1,american-history:1,music:1,meteorology:1,video-equipment:1,transportation:1,swimming:1,scuba-diving:1,p2p:1,internet-tools:1,music-instruments:1,insurance:1,history:1,drawing:1,it:1,crime:1,consumer-info:1,board-games:1,health:1,drinks:1,animation:1,alternative-news:1,adult-education:1
0,1149505306,29,1,Dubai,03,United Arab Emirates,databases:2,science:1,illusions:1,software:1
0,1149505304,20,1,Douglas,Massachusetts,USA,bizarre:14,video:7,arts:7,satire:7,photography:7,nude-art:6,spirituality:5,philosophy:5,religion:4,buddhism:4,music:3,paganism:3,fine-arts:3,cyberculture:3,atheist:3,alternative-news:3,occult:2,wicca:2,video-games:2,science-fiction:2,psychology:2,internet:2,martial-arts:2,firefox:2,adult-stumblers:1,erotic-literature:1,tattoos:1,self-improvement:1,new-age:1,mythology:1,goth-culture:1,celtic-music:1,art-history:1,anime:1
0,1149505289,19,1,Borl‰nge,10,Sweden,online-games:6,illusions:5,humor:4,computers:4,video:3,science:3,science-fiction:2,fantasy-books:2,peripheral-devices:1,video-games:1,robotics:1,operating-systems:1,mechanical-eng:1,mathematics:1,logic:1,computer-graphics:1,conspiracies:1,programming:1,software:1,computer-science:1,astronomy:1,anime:1
0,1149505288,19,1,Glossop,O1,UK,graphic-design:12,bizarre:9,photography:9,soccer:8,satire:8,video-games:6,internet:6,online-games:5,travel:4,humor:4,computer-science:4,rock-music:3,cyberculture:3,indie-film:2,software:2,animation:2,david-champaneri-myspace:1,adult-humor:1,machines:1,arts:1,lounge-music:1,music:1,virtual-reality:1,relationships:1,mac-os:1,desktop-publishing:1,dance-music:1,computer-graphics:1,multimedia:1,crafts:1,amateur-radio:1,alternative-news:1,porn:1
