1,1149416531,38,2,Corpus Christi,Texas,USA,humor:18,bizarre:10,relationships:7,photography:7,education:7,online-games:7,crafts:7,research:6,movies:6,video-games:5,satire:5,music-theory:5,liberties:5,law:5,genealogy:5,futurism:5,stumblers:5,astrology-psychics:5,alcohol:5,arts:4,music:4,shareware:4,internet-tools:4,search:4,internet:4,hunting:4,hacking:4,graphic-design:4,fishing:4,drugs:4,conspiracies:4,animals:4,marine-biology:3,tv:3,soccer:3,self-improvement:3,rock-music:3,puzzles:3,punk-rock:3,philosophy:3,open-source:3,nature:3,musician-resources:3,music-instruments:3,heavy-metal:3,guitar:3,family:3,liberal-politics:3,dogs:3,classic-rock:3,cognitive-science:3,childrens-books:3,alternative-news:3,activism:3,video:2,instant-messaging:2,learning-disorders:2,for-kids:2,parenting:2,substance-abuse:2,stats:2,pop-music:2,kids:2,paranormal:2,drama-movies:2,comedy-movies:2,indie-rock:2,geography:2,horses:2,quizzes:2,crime:2,software:2,biology:2,antiques:2,animation:2,subculture:2,stumbleupon:1,journalism:1,memorabilia:1,video-equipment:1,toys:1,terrorism:1,tattoos:1,soundtracks:1,sociology:1,skateboarding:1,psychology:1,pets:1,teen-parenting:1,new-age:1,married-life:1,teen-life:1,judaism:1,investing:1,insurance:1,humanities:1,golf:1,forensics:1,fish:1,cult-films:1,culture:1,shopping:1,computer-graphics:1,complex-systems:1,celebrities:1,cartoons:1,people:1,astronomy:1,asthma:1,ai:1,aerospace:1
1,1149418868,38,1,Shanghai,23,China,humor:5,environment:3,christianity:3,video:2,travel:2,satire:2,literature:2,linguistics:2,investing:2,multimedia:2,animation:2,research:1,american-history:1,books:1,arts:1,bizarre:1,video-games:1,spirituality:1,science:1,writing:1,politics:1,photography:1,kids:1,movies:1,cyberculture:1,comics:1,activism:1
0,1149418880,22,1,Potsdam,11,Germany,online-games:2,self-improvement:1,p2p:1,photography:1,mathematics:1,illusions:1,encryption:1
1,1149418877,34,1,Ponteland,I7,UK,humor:19,linguistics:14,animation:13,self-improvement:12,books:11,photography:10,multimedia:8,astronomy:8,arts:7,bizarre:7,open-source:7,illusions:7,music:5,psychology:5,musician-resources:5,mathematics:5,guitar:5,geography:5,conspiracies:5,writing:4,native-americans:4,literature:4,firefox:4,databases:3,american-history:3,painting:3,non-profit:3,graphic-design:3,fine-arts:3,bargains:3,freesound-project:1,catch-the-mouse:1,greatest-theorems:1,world-sunlight:1,planetarium:1,more-illusions:1,american-rhetoric:1,mind-tools:1,speed-reading:1,bunny-suicides:1,hubble-heritage:1,optical-illusions:1,words:1,research:1,trance:1,movies:1,education:1,history:1,drawing:1,dj:1,computer-graphics:1,crafts:1
1,1149416378,34,1,Helsinginpit‰j‰,13,Finland,research:2,internet-tools:2,writing:2,psychology:2,physics:2,linguistics:2,buddhism:2,video:1,music:1,windows:1,science:1,politics:1,poetry:1,photography:1,philosophy:1,paranormal:1,open-source:1,network-security:1,mythology:1,illusions:1,hacking:1,firefox:1,drawing:1,cyberculture:1,cooking:1,computer-graphics:1,computer-science:1,comics:1,biology:1
0,1149415625,27,2,Colorado Springs,Colorado,USA,american-history:4,quizzes:3,vegetarian:2,political-science:2,activism:2,research:1,writing:1,philosophy:1,nutrition:1,history:1,buddhism:1
0,1149415280,20,2,Corvallis,Oregon,USA,humor:8,satire:4,music:3,self-improvement:2,linguistics:2,arts:1,travel:1,writing:1,cooking:1,health:1,animals:1
1,1149411727,52,1,Vancouver,British Columbia,Canada,photography:38,humor:35,arts:28,bizarre:27,nude-art:22,filmmaking:22,psychology:19,graphic-design:18,books:17,satire:17,music:16,indie-film:16,alternative-news:14,spirituality:12,computer-graphics:12,audio:12,travel:11,ambient-music:11,web-design:10,politics:9,paranormal:9,science-fiction:8,conspiracies:8,government:7,sexuality:5,philosophy:5,funk:5,drugs:5,computer-science:5,self-improvement:4,birds:4,percussion:4,mac-os:4,literature:4,liberties:4,guitar:4,counterculture:4,cooking:4,buddhism:4,iraq:3,south-america:3,ethnic-music:3,nature:3,musician-resources:3,music-composition:3,linguistics:3,yoga:2,canada:2,virtual-reality:2,tv:2,science:2,rock-music:2,relationships:2,reggae:2,recording-gear:2,writing:2,internet:2,mythology:2,music-theory:2,movies:2,jazz:2,cult-films:2,ethics:2,crime:2,cats:2,blues:2,animals:2,african-americans:2,attainment:1,neville-bros-meters:1,pope-bush-criminal:1,classics-lit:1,republican-criminals:1,humor-political:1,engine-seeker-good:1,pop-sites:1,how-to-webdesign:1,film-worker:1,thingsmacosx:1,film-crew-jobs:1,web-builder-free:1,webdezine-from:1,sellonline:1,website-publisher:1,sly:1,cracked:1,filmsound:1,airline-info:1,interesting-articles:1,infoplease:1,cheating:1,free-audio-books:1,relaxing:1,bush-war-criminal:1,mantras:1,rituals:1,read:1,download:1,bush:1,sex:1,video:1,free:1,entertainment:1,film:1,adult-stumblers:1,swingers:1,adult-humor:1,ecommerce:1,research:1,neuroscience:1,ancient-history:1,netherlands:1,middle-east:1,caribbean:1,central-america:1,africa:1,windows:1,video-equipment:1,men-s-issues:1,songwriting:1,sailing:1,soul-music:1,sexual-health:1,radio:1,photo-gear:1,political-science:1,open-source:1,horror-movies:1,drama-movies:1,action-movies:1,military:1,martial-arts:1,illusions:1,british-literature:1,american-literature:1,linux:1,latin-music:1,islam:1,hedonism:1,hacking:1,geography:1,genetics:1,foreign-films:1,film-noir:1,exotic-pets:1,entertaining:1,electronica:1,liberal-politics:1,dogs:1,desktop-publishing:1,online-games:1,multimedia:1,software:1,classical-music:1,christianity:1,complex-systems:1,business:1,botany:1,basketball:1,atheist:1,astronomy:1,anthropology:1,animation:1,subculture:1
1,1149411703,26,1,Irvine,California,USA,humor:110,photography:49,bizarre:48,satire:40,stumblers:39,philosophy:27,history:27,online-games:27,politics:23,writing:22,literature:21,liberties:20,linguistics:17,anime:16,self-improvement:13,mythology:11,postmodern:10,library-resources:8,windows:7,movies:7,british-literature:7,roleplaying-games:7,arts:6,stumbleupon:5,journalism:5,education:5,comics:5,cognitive-science:5,art:4,shakespeare:4,science:4,poetry:4,internet:4,logic:4,hacking:4,counterculture:4,web-design:4,classical-studies:4,video:3,adult-humor:3,video-games:3,cartoons:3,atheist:3,ecommerce:2,research:2,asia:2,music:2,university:2,tv:2,religion:2,dogs:2,art-history:2,renisannce:1,lit-crit-intro:1,the-beats:1,games-orisinal:1,potery:1,absurdism:1,delusional:1,literary-theory:1,adult-swim:1,lunatic:1,oddity:1,stumble:1,teaching:1,insane:1,theology:1,criticism:1,language:1,rhetoric:1,comic:1,democracy:1,creativity:1,human-rights:1,bizzare:1,adult-stumblers:1,usa:1,iraq:1,flyfishing:1,american-history:1,card-games:1,books:1,blogs:1,women:1,wicca:1,video-equipment:1,ufo:1,tattoos:1,scuba-diving:1,internet-tools:1,relationships:1,psychology:1,anatomy:1,political-science:1,painting:1,nutrition:1,nature:1,horror-movies:1,motorcycles:1,matchmaking:1,illusions:1,american-literature:1,space-exploration:1,graphic-design:1,fine-arts:1,financial-planning:1,ethics:1,webhosting:1,environment:1,eastern-studies:1,computer-graphics:1,collecting:1,clothing:1,christianity:1,chemical-eng:1,business:1,astronomy:1,ai:1,antiaging:1,anthropology:1,alternative-news:1,activism:1
1,1149408158,30,1,Arvada,Colorado,USA,video:57,photography:13,video-games:11,science:10,science-fiction:8,animation:8,arts:7,robotics:6,internet:6,multimedia:6,activism:6,politics:5,counterculture:5,cooking:5,bizarre:4,indie-film:4,history:4,cyberculture:4,ai:4,ancient-history:3,music:3,satire:3,mathematics:3,liberties:3,hacking:3,evolution:3,environment:3,biology:3,art-history:3,alternative-news:3,research:2,american-history:2,virtual-reality:2,spirituality:2,self-improvement:2,sculpting:2,philosophy:2,operating-systems:2,martial-arts:2,illusions:2,fine-arts:2,computer-graphics:2,cognitive-science:2,cartoons:2,architecture:2,animals:2,ambient-music:2,subculture:2,anime:2,porn:2,middle-east:1,memorabilia:1,transportation:1,tv:1,shareware:1,rock-music:1,psychology:1,nanotech:1,mythology:1,jazz:1,humor:1,government:1,filmmaking:1,embedded-systems:1,liberal-politics:1,drugs:1,classic-rock:1,computers:1,comics:1,complex-systems:1,buddhism:1,archaeology:1,alternative-rock:1
1,1149408152,35,1,Rego Park,New York,USA,humor:2,atheist:2,activism:2,dj-mix-techno:1,research:1,iraq:1,arts:1,men-s-issues:1,science:1,satire:1,physics:1,motor-sports:1,cyberculture:1,multimedia:1,beauty:1,audio:1,animation:1,alternative-news:1
0,1149407167,21,1,Commack,New York,USA,fetish-sexuality:21,porn:17,hentai:7,bizarre:5,humor:5,lingerie:4,lesbian-sex:4,cartoons:4,satire:3,nude-art:3,science:2,graphic-design:2,drawing:2,cad:2,architecture:2,activism:2,books:1,arts:1,africa:1,video-games:1,stats:1,physics:1,photography:1,philosophy:1,painting:1,search:1,india:1,cult-films:1,cyberculture:1,comics:1,christianity:1,art-history:1,anime:1
0,1149407166,24,1,Canberra,01,Australia,bizarre:1,windows:1,astronomy:1
0,1149407161,22,1,Philadelphia,Pennsylvania,USA,nude-art:7,bizarre:4,internet:4,robotics:2,photography:2,humor:2,graphic-design:2,erotic-literature:1,adult-humor:1,neuroscience:1,ufo:1,science:1,painting:1,comedy-movies:1,matchmaking:1,cult-films:1,online-games:1,computer-science:1,comics:1,cars:1,animation:1
-1,1149326219,24,2,Leuven,12,Belgium,arts:6,drawing:5,humor:4,linguistics:3,guitar:3,graphic-design:3,music:2,fine-arts:2,online-games:2,architecture:2,research:1,books:1,writing:1,psychology:1,internet:1,jazz:1,atheist:1,crafts:1
-1,1149148946,29,1,Trenton,New Jersey,USA,humor:29,web-design:15,photography:14,graphic-design:13,linux:11,cyberculture:11,video-games:10,psychology:10,internet:10,music:9,politics:9,philosophy:9,multimedia:9,software:9,guitar:8,roleplaying-games:8,programming:8,computers:8,video:7,shareware:7,internet-tools:7,open-source:7,movies:7,liberties:7,firefox:7,books:6,science-fiction:6,music-theory:6,logic:6,linguistics:6,electronica:6,comics:6,tv:5,drawing:5,desktop-publishing:5,computer-graphics:5,blogs:4,rock-music:4,mathematics:4,online-games:4,cognitive-science:4,alternative-news:4,activism:4,journalism:3,windows:3,spirituality:3,self-improvement:3,p2p:3,postmodern:3,alternative-energy:3,musician-resources:3,music-composition:3,indie-rock:3,hip-hop:3,environment:3,classic-rock:3,christianity:3,buddhism:3,ai:3,databases:2,iraq:2,satire:2,operating-systems:2,library-resources:2,law:2,funk:2,ethics:2,liberal-politics:2,drum-n-bass:2,counterculture:2,computer-science:2,board-games:2,alternative-rock:2,subculture:2,artist-graphic-comics:1,law-progressive:1,ecommerce:1,neuroscience:1,banking:1,arts:1,techno:1,religion:1,pop-music:1,paranormal:1,network-security:1,jewelry:1,investing:1,government:1,gardening:1,futurism:1,dj:1,quizzes:1,computer-hardware:1,car-parts:1,britpop:1,boating:1,blues:1,audio:1,ambient-music:1
